time,cpu,ram,connections,requests,internetverkeer
11:48:42,67,0.78,52,27,1404
11:48:43,69,0.77,52,27,1404
11:48:44,67,0.76,52,27,1404
11:48:45,70,0.78,52,27,1404
11:48:46,69,0.77,52,27,1404
11:48:47,70,0.8,52,27,1404
11:48:48,68,0.78,52,27,1404
11:48:49,67,0.78,52,27,1404
11:48:50,68.32,0.78,52,27,1404
11:48:51,73,0.78,52,27,1404
11:48:52,66,0.76,52,27,1404
11:48:53,75,0.77,52,27,1404
11:48:54,62,0.8,52,27,1404
11:48:55,73,0.77,52,27,1404
11:48:56,65,0.78,52,27,1404
11:48:57,69,0.78,52,27,1404
11:48:58,70,0.78,52,27,1404
11:48:59,69,0.77,52,27,1404
11:49:00,67,0.77,52,27,1404
11:49:01,73,0.78,52,27,1404
11:49:02,64,0.76,52,27,1404
11:49:03,70,0.76,52,27,1404
11:49:04,72,0.78,52,27,1404
11:49:05,66,0.79,52,27,1404
11:49:06,64,0.78,54,28,1512
11:49:07,71,0.77,54,28,1512
11:49:08,68,0.77,54,28,1512
11:49:09,68,0.76,54,28,1512
11:49:10,67,0.76,54,28,1512
11:49:11,67,0.79,54,28,1512
11:49:12,68.63,0.79,54,28,1512
11:49:13,67,0.77,54,28,1512
11:49:14,73,0.77,54,28,1512
11:49:15,68,0.77,54,28,1512
11:49:16,74,0.76,54,28,1512
11:49:17,66,0.76,54,28,1512
11:49:18,66,0.76,54,28,1512
11:49:19,70,0.79,54,28,1512
11:49:20,72,0.78,54,28,1512
11:49:21,75,0.77,54,28,1512
11:49:22,70,0.76,54,28,1512
11:49:23,71,0.75,54,28,1512
11:49:24,62,0.76,54,28,1512
11:49:25,76,0.79,54,28,1512
11:49:26,69,0.77,54,28,1512
11:49:27,74,0.76,54,28,1512
11:49:28,69,0.77,54,28,1512
11:49:29,73,0.77,54,28,1512
11:49:30,67,0.76,54,28,1512
11:49:31,73,0.75,54,28,1512
11:49:32,68,0.78,54,28,1512
11:49:33,69,0.78,54,28,1512
11:49:34,68,0.77,54,28,1512
11:49:35,74,0.78,54,28,1512
11:49:36,76,0.76,56,29,1624
11:49:37,69.31,0.79,56,29,1624
11:49:38,65,0.78,56,29,1624
11:49:39,71,0.78,56,29,1624
11:49:40,67,0.77,56,29,1624
11:49:41,70,0.77,56,29,1624
11:49:42,74,0.77,56,29,1624
11:49:43,67,0.76,56,29,1624
11:49:44,71,0.79,56,29,1624
11:49:45,64,0.77,56,29,1624
11:49:46,69,0.77,56,29,1624
11:49:47,73,0.77,56,29,1624
11:49:48,74,0.77,56,29,1624
11:49:49,74,0.78,56,29,1624
11:49:50,73,0.76,56,29,1624
11:49:51,70,0.79,56,29,1624
11:49:52,69,0.8,56,29,1624
11:49:53,64,0.79,56,29,1624
11:49:54,66,0.76,56,29,1624
11:49:55,69,0.78,56,29,1624
11:49:56,68,0.76,56,29,1624
11:49:57,71,0.75,56,29,1624
11:49:58,72,0.76,56,29,1624
11:49:59,65,0.78,56,29,1624
11:50:00,70,0.79,56,29,1624
11:50:01,70,0.79,56,29,1624
11:50:02,68,0.78,56,29,1624
11:50:03,71,0.77,56,29,1624
11:50:04,71,0.76,56,29,1624
11:50:05,73,0.76,56,29,1624
11:50:06,72,0.76,58,30,1740
11:50:07,69,0.77,58,30,1740
11:50:08,69,0.76,58,30,1740
11:50:09,76,0.75,58,30,1740
11:50:10,67,0.76,58,30,1740
11:50:11,71.29,0.77,58,30,1740
11:50:12,73,0.77,58,30,1740
11:50:13,71,0.77,58,30,1740
11:50:14,68,0.77,58,30,1740
11:50:15,75,0.77,58,30,1740
11:50:16,70,0.77,58,30,1740
11:50:17,69,0.76,58,30,1740
11:50:18,68,0.75,58,30,1740
11:50:19,69,0.78,58,30,1740
11:50:20,69,0.79,58,30,1740
11:50:21,75,0.78,58,30,1740
11:50:22,70,0.77,58,30,1740
11:50:23,71,0.76,58,30,1740
11:50:24,65,0.77,58,30,1740
11:50:25,71,0.76,58,30,1740
11:50:26,70,0.76,58,30,1740
11:50:27,69,0.76,58,30,1740
11:50:28,70,0.75,58,30,1740
11:50:29,76,0.78,58,30,1740
11:50:30,73,0.76,58,30,1740
11:50:31,76,0.76,58,30,1740
11:50:32,73,0.76,58,30,1740
11:50:33,72,0.77,58,30,1740
11:50:34,72,0.78,58,30,1740
